id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel,c1,c2,c3,c4,c5,m1,m2,m3,m4,m5,m6,m7,m8
d5ZKAPc1JKAwxXmJECwrYBPyvK_Kd0HDUdKE-zSaNmgS7JE,QzltpiUZviqfxwzWo4pKlPcqs3Yt6QpslVqdj6qDowjPmQA,AINNl7tTCzuQ6IuKriBsRI-R2JevVjG98MYoKuyqnPO6vfn47VN8IoJid12P_IcJwYV4b4WQEQaG7A,DriveOrDie,23,1558966973000,212,,,,,,"{'platformId': 'NA1', 'gameId': 3051981941, 'champion': 29, 'queue': 420, 'season': 13, 'timestamp': 1558921505849, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051858608, 'champion': 29, 'queue': 420, 'season': 13, 'timestamp': 1558920789716, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3051817579, 'champion': 29, 'queue': 420, 'season': 13, 'timestamp': 1558918305677, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3051748085, 'champion': 29, 'queue': 420, 'season': 13, 'timestamp': 1558915929923, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051698101, 'champion': 29, 'queue': 420, 'season': 13, 'timestamp': 1558913340360, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3051670496, 'champion': 29, 'queue': 420, 'season': 13, 'timestamp': 1558910423195, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051630160, 'champion': 29, 'queue': 420, 'season': 13, 'timestamp': 1558907521673, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051598562, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1558905122502, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}"
zApBIavcOtNxYqc_kDSu-IjpUCEORGQs48ipCPVaK5ItLUo,KkgoWejUkypx-hiKtRzyz-4-c_RDO4qOo6TAwCYmSfVp-tw,7GSb0JNV0gRY7CmUtwEf3VhHEzfblVpUgozIKnSc0c5t20fr8liAc9mjFFu9cfp6NqroqG-BXw_43w,Pumpkiinxx,1428,1558299569000,56,,,,,,"{'platformId': 'NA1', 'gameId': 3046505113, 'champion': 518, 'queue': 420, 'season': 13, 'timestamp': 1558297772727, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3046481052, 'champion': 350, 'queue': 420, 'season': 13, 'timestamp': 1558296078258, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3046452365, 'champion': 518, 'queue': 420, 'season': 13, 'timestamp': 1558293654797, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3046444900, 'champion': 497, 'queue': 420, 'season': 13, 'timestamp': 1558292010717, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3041868822, 'champion': 518, 'queue': 420, 'season': 13, 'timestamp': 1557795870246, 'role': 'SOLO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3035698689, 'champion': 18, 'queue': 420, 'season': 13, 'timestamp': 1557087128503, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3015571140, 'champion': 89, 'queue': 420, 'season': 13, 'timestamp': 1554607611677, 'role': 'DUO_SUPPORT', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3015532876, 'champion': 518, 'queue': 420, 'season': 13, 'timestamp': 1554605772556, 'role': 'DUO', 'lane': 'BOTTOM'}"
Getw9IXHeSJ1jgIj8wmC0sJu8l0IqVBwVHc4gHgg79vHn1Q,OFZr2hFCypw-kMcfS0KS9Nq5zByJsE78Hg3r7XOX0nuG5sE,YSpbfy4Vem7jLWxJkWARwMGYj1mgyc-afyzPSxQYKQRMzWPrsHvko3XPvq1gwuLLKDOGi4x_ghSijg,sirsoma,3014,1549168994000,34,,,,,,"{'platformId': 'NA1', 'gameId': 2968668866, 'champion': 105, 'queue': 420, 'season': 13, 'timestamp': 1549168525470, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 2968624735, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1549164683304, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2968591347, 'champion': 74, 'queue': 420, 'season': 13, 'timestamp': 1549162438469, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2968540982, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1549160449950, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2968484541, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1549157384878, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2968427410, 'champion': 74, 'queue': 420, 'season': 13, 'timestamp': 1549153960539, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2968395639, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1549151482104, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2968356270, 'champion': 74, 'queue': 420, 'season': 13, 'timestamp': 1549147396243, 'role': 'SOLO', 'lane': 'MID'}"
e_PYD9wilmKaSAfgvkLDvLjiX_Bp6aM_XPrMVYd938CsvB8,GFddQQO-CKGJBywJXb-A10RJB9ZjqMAGkaDqNSFW1MMam18,-sqpyWvpz-_ZkctUE4W_P9ikiwPvaJKYBbBodHxQVPogGl_yeD6M9F4PACC3RZO4a6y3Aig9Jwx-0w,DeadKnight67,4080,1558981408000,80,,,,,,"{'platformId': 'NA1', 'gameId': 3020566288, 'champion': 107, 'queue': 420, 'season': 13, 'timestamp': 1555246366547, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3017495234, 'champion': 98, 'queue': 420, 'season': 13, 'timestamp': 1554851911853, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3017455202, 'champion': 98, 'queue': 420, 'season': 13, 'timestamp': 1554848656437, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3017446456, 'champion': 98, 'queue': 420, 'season': 13, 'timestamp': 1554845738069, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3008079511, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1553731023629, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3008053840, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1553726590042, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3001548785, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1552943645272, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2988271942, 'champion': 45, 'queue': 420, 'season': 13, 'timestamp': 1551409950285, 'role': 'SOLO', 'lane': 'MID'}"
2_AvNSGzS_1KSEOa2GzQt-XLAHYSuHUJppxIodQKx77H_sU,_fibFhltimvz3K46AyRlBbbfQ01I6j5jsEkwsYOy_7DpeA,7w6QoycVvpy_Ez897XAZv0YP2vNzlmrva9EkVKJRlI4VdYNVEc3kfOiGj4ZMd8qBf-hWKAWlkXjZMw,NightRaven703,4086,1558282523000,113,,,,,,"{'platformId': 'NA1', 'gameId': 3045585093, 'champion': 18, 'queue': 420, 'season': 13, 'timestamp': 1558220706524, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3045335164, 'champion': 11, 'queue': 420, 'season': 13, 'timestamp': 1558194965124, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3044244304, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1558048201738, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3044215381, 'champion': 16, 'queue': 420, 'season': 13, 'timestamp': 1558045669308, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3044188979, 'champion': 20, 'queue': 420, 'season': 13, 'timestamp': 1558043701528, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3044163517, 'champion': 11, 'queue': 420, 'season': 13, 'timestamp': 1558041395553, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3040261204, 'champion': 20, 'queue': 420, 'season': 13, 'timestamp': 1557617283891, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3040249839, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1557614273031, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}"
bdlK_OIha9GTK5qbxW2SQx0ssL9J0NAa24n1EuOjuvZGjbA,_OmmOE1K0T_lMGooI5mPEjK0iVHNsLPftDSVcshiE60QxrQoAnOSkWa3,hPKVygmHYoszExCLSgBb_iISd1wNobTNO6vt7-jYeb6dlR2MUgHi5Ee8M22GWsDeKPP9G_1PV2vYGA,iron4ever,3776,1555890408000,39,,,,,,"{'platformId': 'NA1', 'gameId': 3025979043, 'champion': 236, 'queue': 420, 'season': 13, 'timestamp': 1555888460831, 'role': 'SOLO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3023949737, 'champion': 32, 'queue': 420, 'season': 13, 'timestamp': 1555644509364, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3001264057, 'champion': 36, 'queue': 420, 'season': 13, 'timestamp': 1552882224138, 'role': 'DUO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3001234816, 'champion': 34, 'queue': 420, 'season': 13, 'timestamp': 1552879967536, 'role': 'DUO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3001194749, 'champion': 236, 'queue': 420, 'season': 13, 'timestamp': 1552877590363, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2993219276, 'champion': 236, 'queue': 420, 'season': 13, 'timestamp': 1551946685946, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2990848342, 'champion': 35, 'queue': 420, 'season': 13, 'timestamp': 1551686503248, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2990852737, 'champion': 35, 'queue': 420, 'season': 13, 'timestamp': 1551684241046, 'role': 'DUO', 'lane': 'BOTTOM'}"
vS34ZgQi_j9zf48Ix2iQDokF_xx2XiH5BXCdpoUbXSh2GPM,9lJykrBXWcYrMKQAR2zo59TGbSfa1SK9VXrZ3TbrBXb1grI,Ov_OOXBEcLWb2StAefPVq08Lo8KvGiV8OM7WzBJ3wZQTsbGLV90roVjMRmcZZHH_pGZ5s2CH2IBnHw,JWTenacious123,3379,1558657938000,87,,,,,,"{'platformId': 'NA1', 'gameId': 3030821555, 'champion': 48, 'queue': 420, 'season': 13, 'timestamp': 1556485270692, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3028688201, 'champion': 201, 'queue': 420, 'season': 13, 'timestamp': 1556224786109, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3024288455, 'champion': 201, 'queue': 420, 'season': 13, 'timestamp': 1555705206263, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3017429817, 'champion': 201, 'queue': 420, 'season': 13, 'timestamp': 1554843062245, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3017417010, 'champion': 201, 'queue': 420, 'season': 13, 'timestamp': 1554841905233, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3015867937, 'champion': 201, 'queue': 420, 'season': 13, 'timestamp': 1554658902602, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3015873920, 'champion': 201, 'queue': 420, 'season': 13, 'timestamp': 1554657447413, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3002476552, 'champion': 201, 'queue': 420, 'season': 13, 'timestamp': 1553042057226, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}"
Hi2XL02ro2sXD9WoOfa-YQA4zu8Rv6BIh9Qo5nsHMzhC1GE,htQU81Qs-31Gt3FbNQ0_X7q9tsbs8VLmnzHo5vHIhdJR0ls,9QcP3w7Yhw9sWcQudp7d37oe4xZT-UmxmXoVbGSTIxTAfTvSWH0Te2xZQAIsRiOX6I6tAjJJIBkt0g,Bumrocker69,4100,1558885320000,60,,,,,,"{'platformId': 'NA1', 'gameId': 3047806186, 'champion': 111, 'queue': 420, 'season': 13, 'timestamp': 1558460939546, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3032891605, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1556734815989, 'role': 'SOLO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3032856579, 'champion': 67, 'queue': 420, 'season': 13, 'timestamp': 1556731268870, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3029825308, 'champion': 37, 'queue': 420, 'season': 13, 'timestamp': 1556389808857, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3029159634, 'champion': 75, 'queue': 420, 'season': 13, 'timestamp': 1556302113623, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3028782052, 'champion': 75, 'queue': 420, 'season': 13, 'timestamp': 1556236100582, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2959890695, 'champion': 5, 'queue': 420, 'season': 13, 'timestamp': 1548358247936, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2959875641, 'champion': 5, 'queue': 420, 'season': 13, 'timestamp': 1548355874563, 'role': 'NONE', 'lane': 'JUNGLE'}"
gl61lDv3Rnd43r4Ex1-068XMVoSqs2i11CIgTuhnsBZMTCU,Aps5ppS9G09r07QsGIV4YsXPHW4HAgv79UHC6XDJSOX1tw,57fYRo6n5uGBU01SKl6KKTzxYDTxZZ-hNPCZdiirJGcNaCUrG02N_JpfV_Rpw0L46ONKgR3gWaTvHw,sean1999,661,1558999621000,42,,,,,,"{'platformId': 'NA1', 'gameId': 3052420531, 'champion': 80, 'queue': 420, 'season': 13, 'timestamp': 1558968891787, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3052186801, 'champion': 236, 'queue': 420, 'season': 13, 'timestamp': 1558930401657, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3052131783, 'champion': 84, 'queue': 420, 'season': 13, 'timestamp': 1558927269751, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3051947676, 'champion': 11, 'queue': 420, 'season': 13, 'timestamp': 1558922203161, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3051847765, 'champion': 33, 'queue': 420, 'season': 13, 'timestamp': 1558919998453, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3051817019, 'champion': 83, 'queue': 420, 'season': 13, 'timestamp': 1558918193689, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3051743268, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1558914676128, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3051699761, 'champion': 145, 'queue': 420, 'season': 13, 'timestamp': 1558912971922, 'role': 'SOLO', 'lane': 'TOP'}"
jrYZO7NhP3uRpD8MMOGT6nyWvTo6FVmG5cmGbwvPie5JtdE,nfk0Td8bJc1P-cCwPmcWFNq9nD2iNC98oxP8L6J69_CvqLw,6DIZ-AV3aR9s7cFcSZvaeR3yhB1oBhs0zXhUF5TulLjOaTYoHCVZsP07-NGQ55ckf_OcrNWdkE1zSA,DeviantAngel,7,1558987532000,43,,,,,,"{'platformId': 'NA1', 'gameId': 2976768752, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1550031267270, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2975512408, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1549908600189, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2975491158, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1549906873826, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 2971240838, 'champion': 33, 'queue': 420, 'season': 13, 'timestamp': 1549429366335, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2971218375, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1549428816005, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 2970268541, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1549342137858, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2970260261, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1549340478734, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2970204675, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1549337488413, 'role': 'NONE', 'lane': 'JUNGLE'}"
8PQeTesdVm8bg_x1FOGGBH6UNESSHTydwlErCd98rm0vVpg,puXjlCtQY7GabVadRFgLXqOGFlcsHA2ViR8uU9MNNNiGibs,U1t_HvMk99HXfnWUlqflGMO5LfRBv9Wtr4zeQU4IaIbnlbVOVUmcrge920Jc8Z2BVIH9rfPzkCKAqA,kica123l,4053,1558466856000,92,,,,,,"{'platformId': 'NA1', 'gameId': 3034822793, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1556971473712, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3033468959, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1556832233192, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3033390676, 'champion': 157, 'queue': 420, 'season': 13, 'timestamp': 1556817413332, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3031271753, 'champion': 157, 'queue': 420, 'season': 13, 'timestamp': 1556558220639, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3027878041, 'champion': 11, 'queue': 420, 'season': 13, 'timestamp': 1556141999958, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3025877171, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1555875854028, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3025727510, 'champion': 157, 'queue': 420, 'season': 13, 'timestamp': 1555843105179, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3025232666, 'champion': 39, 'queue': 420, 'season': 13, 'timestamp': 1555789133118, 'role': 'NONE', 'lane': 'JUNGLE'}"
MDdgB5qotllOA7bxurS8vi-rKfOvuTp7s8_demsg2v2_sus,vpQcnaWs9dkW8D4BCHDnRxpv4QYD3jXrgRCHfUIqwYPGng,hmV9mAhCsRkmnNalCoXmW8Q4TTabpbN5AJJf2sptKyWNz_ux9NxxsXAO-XL7IyY7x0es-0ZkcoxvjA,mannyfootball,4087,1558681479000,66,,,,,,"{'platformId': 'NA1', 'gameId': 3049720610, 'champion': 77, 'queue': 420, 'season': 13, 'timestamp': 1558679086522, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3049694889, 'champion': 31, 'queue': 420, 'season': 13, 'timestamp': 1558677764074, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3049648732, 'champion': 53, 'queue': 420, 'season': 13, 'timestamp': 1558675280789, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3049155060, 'champion': 15, 'queue': 420, 'season': 13, 'timestamp': 1558606086639, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3049135703, 'champion': 201, 'queue': 420, 'season': 13, 'timestamp': 1558603693634, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3049132567, 'champion': 22, 'queue': 420, 'season': 13, 'timestamp': 1558600847041, 'role': 'SOLO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3049116139, 'champion': 22, 'queue': 420, 'season': 13, 'timestamp': 1558597558913, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3049104000, 'champion': 11, 'queue': 420, 'season': 13, 'timestamp': 1558595617598, 'role': 'NONE', 'lane': 'JUNGLE'}"
jcJbcJDFl_GV4bIJN8Zct1xUhiwSt9pDaQjJVEn8OWteNes,xHWG1GM9XanUvVJAm2iKCTFinOdCJxjhZY-1qB5-yrsUWnY,Wcxgrn1RZ9oQ71WjaL5vaVgWp2qjUnPeaklspkON_DUK3rEt_rMsZ8bSD4RDknXYGPYIXivzBiBXOQ,DaCoon,1387,1558896810000,59,,,,,,"{'platformId': 'NA1', 'gameId': 3051496986, 'champion': 77, 'queue': 420, 'season': 13, 'timestamp': 1558895091561, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3051488140, 'champion': 77, 'queue': 420, 'season': 13, 'timestamp': 1558894544746, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3051500750, 'champion': 77, 'queue': 420, 'season': 13, 'timestamp': 1558892879898, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2985309757, 'champion': 106, 'queue': 420, 'season': 13, 'timestamp': 1551031548732, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2974291266, 'champion': 77, 'queue': 420, 'season': 13, 'timestamp': 1549760995135, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2974274657, 'champion': 77, 'queue': 420, 'season': 13, 'timestamp': 1549759477236, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 2969200622, 'champion': 20, 'queue': 420, 'season': 13, 'timestamp': 1549228191431, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2969156124, 'champion': 77, 'queue': 420, 'season': 13, 'timestamp': 1549225015782, 'role': 'NONE', 'lane': 'JUNGLE'}"
BXiRMOdxxEMGweeB8i9LTYCICG3SLmb_LqAaveEp4uAPFAQ,HPCoRneBG5FOhpwXVg7cQ35f8AGPY4IBDXtnUXAis-qa6yw,ZgcyBRrFi97mwXIGvZJuA21uLfXZxct7d919lsGB6jIMEGASsRH8DqGJ7s1zCytZwT4myxsqEIJ9vQ,Kamidogu,0,1554264796000,66,,,,,,"{'platformId': 'NA1', 'gameId': 3012653796, 'champion': 412, 'queue': 420, 'season': 13, 'timestamp': 1554262999878, 'role': 'SOLO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3006305236, 'champion': 60, 'queue': 420, 'season': 13, 'timestamp': 1553486335255, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3006277893, 'champion': 14, 'queue': 420, 'season': 13, 'timestamp': 1553484579331, 'role': 'DUO_CARRY', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3001331323, 'champion': 14, 'queue': 420, 'season': 13, 'timestamp': 1552887138576, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3001293320, 'champion': 14, 'queue': 420, 'season': 13, 'timestamp': 1552884692656, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3001229854, 'champion': 56, 'queue': 420, 'season': 13, 'timestamp': 1552878797212, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3001166708, 'champion': 75, 'queue': 420, 'season': 13, 'timestamp': 1552875767473, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3001118157, 'champion': 13, 'queue': 420, 'season': 13, 'timestamp': 1552871757515, 'role': 'SOLO', 'lane': 'MID'}"
ZzyliA2Wb6clhScEFCWBCPhcabek67EwwxgQA97I4Fh-lwc,5QVwTGFw_r5aB-17jChJGbtHU9Ss-tviZ2Mun-DAJCkadF8,cRjke301p23NWZl1ci_Rms9_fwkUSiuAhwtrXbF9d8Td-RnSsrATg4u7Y3Ld-oHpoBvAs9t-3UlNXQ,BreeZ ReAPeR,682,1558974931000,35,,,,,,"{'platformId': 'NA1', 'gameId': 3052428247, 'champion': 141, 'queue': 420, 'season': 13, 'timestamp': 1558973281688, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3051201983, 'champion': 245, 'queue': 420, 'season': 13, 'timestamp': 1558843336411, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3049567688, 'champion': 107, 'queue': 420, 'season': 13, 'timestamp': 1558668192838, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3048381364, 'champion': 245, 'queue': 420, 'season': 13, 'timestamp': 1558497188622, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3047524132, 'champion': 245, 'queue': 420, 'season': 13, 'timestamp': 1558413642159, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3047496994, 'champion': 245, 'queue': 420, 'season': 13, 'timestamp': 1558411910657, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3047459032, 'champion': 245, 'queue': 420, 'season': 13, 'timestamp': 1558409778569, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3046816937, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1558324752922, 'role': 'NONE', 'lane': 'JUNGLE'}"
