,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
4266,yifCsCLtRAUaIpGYBSzu5h_lf999Pu5tY8h75cDcQdGJdjY,3zQyu_LonkNq7ANez6YBQL2LPyrvKeshROLTGdEdFzWOng,5hwUigVnccmgePzH1bV46-GnqLJNctL0QRd4hooCkh12j05PnXSYPY3UdXzlkOF8bfe4o9r0Ei1JAw,Thiccer,898,1558950783000,54
4267,AgurtjYvvyZQQgZNj98HfumIPv1Zc1MmuNEsDPpmAWzTLv4,p5QK4YOTZnYUr-m0JQfFxKbHe0spacZBzliovoMKaEf4KUo,7Aus8s5mAXJ9xY8krkeW-gGjOJ8eZtTkt-zDH0CKvWDn1v7rICF6xLMcnyvugpMy-auWDtpHChSaqA,Rock Solid xD,4089,1558490216000,74
4268,KFuEaQYqo9iP60pLHh5cZnMNxDdcZat1BXWVmnO2nDioLRY,Gp6JhRo0TXIDrIqerKOwKFYlMFOo3ofKMznr8_aC8cvWKf0,b5hZzXha9-fJKONA4kfF12Es0gLMyA5qYZZtQgAi27h5rCJRKEkgqQRVWNXFMhrseC0PTIXiqHFufg,freddysquiggles,1395,1558845170000,67
4269,0cTc8umlqoqc7RxQxQjdr0gHvPhw2QztQEne-Mhubp4Awww,Wp1wlbnOVFZfRIe8FeTfjwODH2j25Wue9VqAj5syYHUC9HU,ub4uBJi5o4Qwv9-dfmlfovcJ5YPqGfBm1OFvkpLfQ7Ep3CeTnpj2Vvfag2-7lfbQCNHXHWIm7TNJeA,x ò,7,1551723630000,39
4270,AmDTFQRjJGTluWyhM9oX3BRuft1J6NQVrhorLTIIDfVVakA,thg1VeUbxX7Vrx8NX0LvSLX9-oaXffiOglXrlSXA3nfCUMc,scde5A_6ZTUf7QIO44Yv6cMDQiVIHpHrFW75B2VRYYM0tikeyBNi7G3Q9OzzXl5kkGxEeW2lhGvgeA,qzqzqzqzqzqzqzqz,4090,1558978661000,108
4271,L32Q1Kkfd8LS48AEb7a2umvJCuGx3T9ZhItnSnyPv1Hnqkk,Zsnof4l8XlKt6f2rJFDQmxDhyTssYGyrS850ki0qTOvfwU4,fnEnDS4lmCdv214fvm0Xh9N4RmRpic5Ki-UL3gWANU-qdOF4JzfZTwg_hzKwOvdjhR9CEDcnpKn59A,Armored Mawdad,4022,1558953559000,52
4272,Fp1ZPddT2xfLUQ9UZP1Xk7GLeIYuKbVcQHkVxb4BjilDTN8,7hNb1JBs9Jg3lyQyLaoWC2Eh4FqJ7a0vPHEzHjPcNcwR3Q,cBeloMgD9xSGaIMscOkyrNuBMtL-SwWi89_ERthXGk-muqKLyO0IzopnWkfkw9gi-ss_twkKY_lTZA,Hi Im Frost King,3478,1558838416000,141
4273,sNiRQUdPvpe4Rr1k_89_6JXNhj-dGBPJFjsooXRrUw0Z94Q,xpiD_xlEHOjKU7B3j4obsWbTNjxS6Lvw7L1PAIAYZWo5AGE,g81uLgk92Bwd1iSxtPbsuV4Mb0t5M0umaGWLcjSPmhDLMgJwDag6HGmSqEu1x8j6vxPG8AslpFC5Ag,franckain,4050,1558651755000,44
4274,wa9U73--j-gx1NDCOIwVJ4suCxIepqW-ddcqrbE4oEbRykM,0rg2nE5BnnfZRtgcFwZNdMhSGOusE-bAEhJerNo2FkmeVBQ,jTjq5SZLbmpUMiSKGvzNgSYAniHfolvx0ANCjepGwYlSQqcWs0Fyl8J2ksS8z95nC6fIGiVxIXRX0g,do more auto,3478,1558967019000,114
4275,aXpXIOMEgfRmFHeKlbDC6UHsf-rrjTz3MU71HcfrMu80CvA,9a-kescOovpuGSGGXIdalLuPC4h1z9RtvyI3ZiH-Lt9TIw,DbwEKB5qpnOO7jlxyDL1DNzXlZM3js1KkrQXmNU_bwZjkFFjvkXt4sncXsvhlnqOG1MwhF3FZQkl6w,oj5,4088,1558683268000,103
4276,fmqE8CbJ7AZr9PhdvdYpzYr2N49IEaD_0iugFmpsJ0DdaSY,GmJbUrgLpZdUh7q1BO7RX97Crnb6HKh8WPrym8Nd7GQKRg,wIe7_adpzKD05y0Ka_dfsQscS6LT5y2ohHt_EjXeYzGwwR-ajm4rFFQ77kZHdLzncd3KWGuC2mH8Dw,Squeakychimp,905,1558661180000,112
4277,en3o4ba6YtXCwiLihHTYJPY3GKeXoMZsL85bKzMdpz9mYgw,zOeHJVrrnKBzD69X_WoWy3pR7Hz8tMWIOL8JfvFQVqeeLQ,DBw8a9Nbo-SGD7GZKkk0eqooTMc2IkurGB1NPvlp08yATVY3pNCzcCwGLX9VlJwUdW5HpJga4BHtxw,Gray Sweater,4027,1558934400000,102
4278,nuGsr5QvipKHqtRX2CHzmisaFeLDZ5eTvVKQs9s42SHhgS6o,ZJj4N6jgYqD8pThwVs7sXOlulI0hn6eFwI00aqkd4rSLDuLWZN30griT,ON_Slf2zKbW_m3ZR_-F2exIC12932-Ce9Wkb5DQ98jqj0ovtK-2u-AYZmkwsZWxJMkJ2wtzfUdV9KQ,Yushin Keiici,3545,1558952633000,32
4279,MOTo_X4onPfE2FTqLYH_w2Iw5757AMV5Jno4fTVoTM6Ta-E,T3AxjQMFzE_W7Xk-L17eHmN0FmtjFACoFFjlmAAJeesBUQ,lpEexefaOySSYpSq-xVQ_Xr-zbmG0hzi2CI1NOc5aZXOFyp-jNQcjQ_D2BmLPNC-dl9c6X_sTuWp6w,warwizard015,1116,1558916255000,112
4280,ZVUCMEp8780G2sCK4XrgICAB6LYWcWtCljz1fSWUyMzkoIo,6Doc8_qk_5szF0PUSasaZwnQp9yyQIvA5_fwYcHfVQoIgEk,V53_Fm0aaZ8opqp6wBEyeStXntuEzkfkP60s8NoOMraZwF8d10d9kF5canShm6bAjIzymyygGr7GsQ,IX PRØ XI,4087,1556848932000,55
4281,NlYj7kE9CjVN7PsBhJCLqgCj41DdQ-i9fJgVgKRuPqnmLVU,FbSNU2G9TkjEBsCsuPNkzMYFpuPDmPLx9biGDyPGdunbATY,OL8txkGVzRnvLAmC8gXja5KIHnTWA9h3n7U-CcVsY5ftI8iNt9hK0j2Abx_MUa_aG9GLcovGl1ag7g,gooboys,4086,1558745999000,132
4282,h6zJDEHm029YeGEVDu-UaiURGcC66OO70s7fU2KWIO_9,xBlfUX5B3jS9vU-gjnWmhGseoOJEjondGQKIqlL0isE,CbW_VkNK2GnLRlWDeqTjbc6T_FU6b83U4cW0FmEzLvZ3kgwTO5PmNtPfS68qZGY8q6Yy2Q6IaQ2q0g,Feagle Horn,3902,1558211608000,92
4283,rFQbapXGkkOBovgXCm_0O_JqoInMUxDceBxe4zWtMeJQKn0,M37W9bdjw0JofzRKvilEu44QJPUMrdilPV3BRsbNMRpDQw,WHY-1-5hd5fEXtRNyLiqJa4PhSTBAc_096lFq57L8bG2tmHsYM5mzpd2pOTkJhaNnlkucUNyMDKQ_w,zhangruntong,4,1558979174000,49
4284,eR0WJBj666b0KlvVhSTPcyTvaUuecDLExUch41jPcjgY53U,JyR0yq8onKTMq8QXeali7oJLkEEPwnaZt3-hY7pFmikOW5c,dn-pM6SNPOCCvYKIzkpZ65B2uCmu7NuEeFF9FO56n7oQl5l-C0DE5Nkw8Kr5GZYR5fh-5jY8BPBuzg,Zakc,3167,1554161287000,49
4285,Ox5XWcPpUuO3pCtu2VqGxogsAGAWI_qrfRhOVBUVhbNHuYY,wxrrLPLhJK_XE2qrRMeveqVyk9FexmcYlpxg9P5fqW0e_e0,mt1Fq_m-voz3pZNmY3slaDGgCpqd7w-WMgqTcr2Yft1aiibsmYiOWrlem1l2HYOlQvYLR4hLcfJWWw,DoppeIganger Xy,3795,1558840523000,92
4286,4JHtnZhY-_Wn-kw8DTvUxt2CPomUUR_xf8Zs39tNH4cyjAQ,yZJNwPYdsdF1Wk7X075Vw3ekh4IriIBkViF-3G29AIP-Xw,QNuDWpcoUlo6S55ptitglMGpjz1h-L9DEpitJG253jp99_TgcIMkm2UYSd9YMxUlaUQRGUI8j0f5gA,Vkoinlol,4057,1558929588000,182
4287,ZrGU5zUJTQGEqnRgdoPmEZgmcshELxb9xyopCPKylaJxcWQ,isqtn7trcvGsxkjae981AewVLSc2G-SSR4N9zNRLKLOPFg,g9nM5tuODI7Opmj8BMaghNP9DKV-0dpH7zZ1OUwLue63skBcP91AFcRgfetTjWWe_3t2I68JD3H4ZQ,Unknown Urn,536,1557745284000,56
4288,W9HD2MnsmW7DqqoYrA8hUxgd0ku4GklXGRItD4TZC2zN29c,sDhlU961Z7WKjyxHMUmmEg_DZoCV9MkfDXreu8bqROrSVR4,GACgPQ_oZEYSVzxW7jlzH4-CxKgmSL6WQFiPltMvsC-3HSu4RCwTGgyX0okGbealvDK5Aip70fWG-g,ugly cute,3478,1558978227000,86
4289,nLIp7jDTu3BkKNIFTlgQxMsnYVMjNQ39zjTy0qMaoGdQ51o,UdfkUn7GV1IdDbYKxE0aodngYyX7TLhJW2kT3-0azPRZaFQ,JCwN42nW3-9L2qmvOLEUylZ2jaUsv8amJhrckqUixyuB7BXCC-eyExaGi1dRzE4EKpjQBKuDniSmMA,Fizz or AFK,3231,1548566701000,79
4290,11ZvwpwJn_K6NDotE-qSFDNctIatEAt4ErXhkL_5ayDyP9s,jfElgdbrjYr5jexihu6D0WGCRRTIcrdkxZJkeQVXknLUcFM,sbd1yVFvKgmQQIRgpq4G3dVx76mUQd6Cq1QPTzUSxSSGu39befMIqP-Chq0IP5gbhtykzhJCFDjaGw,Lúcían,4087,1558757832000,60
4291,8bF0AR6CQYbB8W0v5PBMmknCvP7ng4TKJ4JvIUHTYVoQr1U,toOC8R0HDWR5Mm64r2ACNiz0e1EIHEHDeTLEnVZ5wfs3dA,dDG46LMQl9LQVGA594UxZSrA3O_hLIIBbsJT-cLHOOqCt_KAlHk9hHz2lE0OXC6K4LzdOPNbed-KbA,Crusia,1625,1558929193000,81
4292,dkQqVlWZvoltS_btAH865ympk8OrWvhGW5Rta9HRWuHLicQ,cOHHQd2bEp85pXx55TrD8D-sUPONjABfS_OfIKnXPj9nXCY,N0pmqbdp-oIDGgBEdO-GJ67GfgCmBLMu3BlvSnvapFxN1an5U-5QihqigZe9xUDh4UpSaU3s8FT52A,AnkiWanki,744,1558500280000,89
4293,uJE6psQmz5elpm1m6SY_JsHOCZ8IOWJ8SWHkEAMgk6GUh1U,Se9MoDtrFt796YCwcNgq1Q6cWkyIU9nQzluZ5QcAgP_KQg,arGtHSLZZzHzH6gA2nFAvxWoiaJAGPkw0ii0ZqFJRcxhabvSU_Px90hO2i-uiaAkg8sEQ61Hinj_WA,TripleTim,4086,1558944613000,137
4294,-rzzuH0zGsOLXpsqKtj1yrVvhSxp0BClbA5UMTUxUmRTOhg,Efj4TaMOL63eHkO9sahQe7lpDcOAl3SnYknsqqzEFw0p9Q,HNa7Xf1o8e5WQ0ipWBlDh_NkXWH2JxmRu6SuUFAW6Rv2iq9Ati5KxVVxDH4p_Y6FxcabC10blmWAwQ,BlueMashiMaro,3478,1558828893000,48
4295,bj1NXqK-qHTvnbBXop8TtwzRwbom_KS1zVB73zPlbz0,96JUK6HDZx7mkq9PKyt1AI8y1-Gg6mfAK0ijgqzNBQ,XNFj63BJpO5na5GNHKtmyWihV7quUrzLLKH9wfv5AoDO0WFVS_yAF8eJQ8nHkoKRgtJhEPTgkwdjTw,CHAHUAHUA,27,1556428269000,43
4296,ikbrMv6Vn2Sxzv5CIF5Kj3Vx5sWISsJ7qSRUOesoEb0crWI,zc_tSN3YcPUBjuTOpo7GAXuT6XyMSeyvbfogUtfKhNm7uw,SUerdif_y3wf0cGkRlbU_Fp54AzDU0-DfX8gayE8CmxgCrtThRli293q7vOkAmVBNa0Lmq_5_S7F0A,WingedFairyGod,3478,1558927710000,46
4297,Ylg9drCMESvGseNlitdqISqcV5e3i5bcV9AAtvgicrEKKko,F6fRGrvJjsz5puoKIWXcNgfyfeDDXQz4g7y8aqvUyv985g,H3Ahs6nywIIToBmBEmENoaYmDHp1nL53N7daGnKt88pd2JnUhK7ieTKHN4D1FXlW3_su_kmVFpnzMw,a Korean Legend,1110,1557432631000,81
4298,feyh8vuxp_GYEhh3Bb208xqfvtJ7blH1UkW8de1EJQCwaQ0,Qz1loXek46o2fpWfURdTgG7ZqM9zljAek4qUluyUp_DeaAk,pchSsOUPZbMb8fUscWtjqWN3jp84sYs9nBWg9Wu6HR7qCc5UU3CqLjDUvoY2aOwEgW3KhuLYJmsa8w,knightwindb,3478,1558972399000,133
4299,g6d5NLHFjUCcf3MVhUL5SP_jEPKBNSf_wL8NtGHDkhLSGw0,lq5G0iUlXCKmTWGnfLwcwnTBbzsSVeQZdgMm-IIdJcQLlW4,AvIMg3jzN3CWy9jzolpKSpLs4ROjYuUE4UqIY9JpDo_jyleN2nmSQXUKq_jqdypuxjLDgC7VsO2FaQ,IkoalaG,1395,1558777080000,162
4300,kI6fOcQG6CKNMFzsfirO5VKFWAP6K3Q5hnVXw-1h95kfQeQ,CEQta-krOlDms7g6ScArTpp7d2LRZ6frlfr4prOic63PsA,t7al_dftH0T2236x4PL71MqR6AiTGmtHLOITeRaN-_fsVfV_t3yF2vGtXEWM1Vh9bqZsgxO2RpcV3g,Shanaa,774,1558816548000,78
4301,FHb4hGovl31h9SZbjMjg4ozK1SpSsLWFooIWgw6X2xCAmdw,YQc9SX1QqAZrx35CHBvcdZg90jk6EhHMMIhfFKEzJvI3W-2XQuXvXiAU,nb-lTtSj5ZIBCUsPb7jyNbRwfSuGUtAFjSFxumhtEWUDzCUrLOVhpn1zT6b1144dpSsa11yRi2pw1g,LilRidge,4086,1558638780000,87
4302,KxazOwSWQEmague2V_TFAprPNQOk5YJeL5lQ9JS-8PMxMIA,12dj9BI0mVJy-b35CtV74BxJx3rjqi1x04pAg5Doh48nNjw,WK-Q3LBjeu30mRoT5yOm2fc27h-pWX8N4IEcCvT_RB98F8DChXhX9cIkLxQUIuPE5GseG_T02qAJ9A,AngelonFr,6,1557181263000,72
4303,jCtvC9lLE_uGgsbVlZs088J_GzZKrypfAgjUBEEVT7eknX4,2HEqrULFjP6-K8jhokMwphRyvZmoTUHaopHHvlALUET7Kg,CtyQraaVkwoSkWrwaVe-eBB0q9WIIEfSNB-JehvBgcM70x8NRlntvshFlru3fhPGl6LFRjXi0acGTw,NamreezY,4089,1558891635000,46
4304,uhZBjfpTlOhx93BaffcADtCiiOPOp9ZpE-4W7yeAOuYba28,LpbIQ_ENHFOA8HGnT6dhNQ3sU3IbR9jGVPmS6rcFO7umZg,0g5w5c8Xy_6xEpdTwnFWxllPa8Uv-ljPrjeMmIq-jOqMtnhSt5t7fV5ir-8nUPEJjjrrRApBqwQkwA,Kaiyor,3552,1558592699000,91
4305,bt1ZH6rnKDZX29IA4m1dcZUEbJ9R-cSIieHAUTtdjgNtdwU,Z0HHK1zd6cdB7gPX8czm-syv9FmxbvPAdBo52yMyrmeya2Y,ZJMZnubUV2jifjMKEAuHWzmTj7qQG1x7H5Ai-BXRBah4pNDAAgA-kmKWTS4BuUE-cuAetZ6daUFvgA,Jòhn,4087,1558677611000,181
4306,TG6iuxDdwWYn7zcb8Q7Oi4OPjk5xOiAjoHKsjXBKyYG80aQ,E7yv6XqRMTdUZow3BimInuKoVvunZLyhdHO1oWllC1UPLoM,TQn-ZE3ng1Ajcj_paVfcLBwI374muvhqxNqe1BtxjQu_42U7FkyaWqUE8pK3jsapQvy1abOcfpRkIw,NYCityBoy,4086,1558213131000,99
4307,ZuCXpqo4ulqNAVBoyHvus9fDFbqVvaBhMnOYYDFBFgUmt6Q,chJjhDnaui--yvJ1c6NG4KgOvB5H6J7gCAmcAR4kbHoyjw,BnhvCdZbdPutFJI5pz-blCTX5tXv0OAOzg09WjWyUTWduKJmmFUfJrWcNICUOl8iDbXaEijg4sJr8Q,Koohuat,1187,1556436151000,110
4308,1m-I3lnsDDoeKxq44Pmb5iapS1pwwHSe0FP2qbM_jbiau7o,FoX3D6RFoizq03bimFNYHRHYot6WybfZ8YvpraW3th3W2w,C6D1DbK3GXiu-dcBHuHuatsQ6r1t-QsU0b1bIQOXl20dMCdmdW1IodFUsa41GmGjG67HTMJ_gIEiyg,Norms Restaurant,1110,1558827329000,191
4309,1ih-qJU9jMrFvMwYvsxoaGGxusUTXlOJS-1V6__JkAvbjvk,s6baMWGv76ZUgKPMoDWTL2uWmERFio_vbOIJwFXXQi0Vqw,Iu-cyabCy7pVJ5s6K01wWpjZxtEsF3PilLTqfQt08X2q2e4-F5A9iYDnysp9_3745nfFZj0sVT6OOA,NostalgiaDarkly,532,1558339638000,56
4310,t07rzu_0ADcmdM2CwrSp0Ccic6KciiATUTy9a6CBZEopZKs,4EOGZoR0sRsLt2E3saJUzpg_m8AIZIDtlQ6CCTUeifYq980,6JF4bvgY0-Pxa6y69j8uhBEjsn6_VD-R-vlCDnUwzVPs9Glyd9iUmALY7BdJ6cU0STgfSIjScGYhPw,milkteasippin,4027,1555475527000,110
4311,tcGwjwAmB4HVUSwBq8aXK-lZySx71BkBXGYuTTe2ZtnR8uo,DxdGfAhl0A_iY0Lqb2lLXXs7t1TBS74pok2hSgRdZrn5uR0,-SU2-t7Vlk3QT_uujg-_GgRT_T9HD73xunt1O1jbB3Pk5vCQZiwF_l6RF8oeK_QNhuklBJil9FSZ-Q,Blame Midlane,593,1558919085000,134
4312,IQxJt3S-gcehFtfv9oosis_Ss0D5RcAG4T0yhIrw3ADkl5s,tNgwgHfOYiWRJOLYG6DFwwhrmiFpTwNnWqOXJJjcXji1mUo,xeFRPTQCQ0iQ5UvM2hoGFua_i3urjULfItfI3s99ZZ-SKlidbFAQNtJchkmZPpO8kPKsq_9AmXPnSA,Ðale,907,1558935263000,201
4313,Zza9WxkUh-tXEI4MpWi9wWh-g9MMwreobURWwavDqaSIHP0,C-TSKWlNCcKUpC81JhNvX-_4EE9jFxeknvaqSBIfEQIU2A,8dEHH81SgLDzq2KPUpAcAL6HpLUhmW-kp79CfxC5QVt5mWMVgKlivC5baVyn-1U_-gF0NE8I7FZW0A,Liliflarebel,3898,1554602930000,119
4314,wnvXcoDlygvutD3-tP2Ks2XRkm2-wwYFg7XwFn-Z2iK72Ug,T9b13h-_aywJekxWsdnFcjyI1XXFfcCDIuuc2LTmDTIhVA,f8mXqps91F1T7iwbSyNmsfaMHjQlV3q0irJt0DTJMDL1hYOyQ6jwP67Ffcs-xdAj2qKQ_54W6vXfjA,rawstein,4050,1557708312000,54
4315,bIwCEmDKaA4SgF3n4fUbEB_U2BKgmLgqspzpVzmq6bEQ6GE,FleKF90J4fbrKROtQHRcD2MebTFyu3vxSy9Y5_hRR8zCTvw,eJCse6Y4JbZxuEskkEQD2zJvF7yuRidk-ZedGSfGczW3E_EhaFneqGMIpMZoarXygxgjdmQJrXMf4A,Dankest Pepe EU,1439,1558850087000,138
4316,P0uKg2zFGEStDpaVojUOUlcZV1Ex681bP7-OnMtUzrmqJLg,qt5C65zrDI1pki5l1H2MLi5KXT6nH4C00viiEd8Ea6Oo6mg,thR7q0QJZdkkNDt6YetcurQWo8FsaoOo0cffobiVcqEmhri1C-VdMDfHXsY50ccs5DSNKD6qnHg2hw,OnDaFritz,1105,1558978123000,174
4317,RGCqTOoALKVLsxNiLQxyBVfY1fYxGma8TNrs5imK3w8ip6A,jll4fylmO9WgU7BQZxRapG3flIenjGHg6HiEhn_JRTVSbzs,Uvu_yR-n1PkcOAMWNdY4SFIu25fLyCr1LJ-Iuw48fzuvBOcEvzhg3KMtdPtJJCOVEZbZtdalRCUeEw,xRyuzaki Ryuga,3859,1558465742000,113
4318,ldv2Z_9glGuCuNJL7SRVYmT465LJiIlHSFiBjXZfdbmaLqo,Osj4ncYkbhayUDB1KBIYhA5wUUTLKXchMbh617waS-9ENscUI3nbPJ1k,sdjqJbJnZAK6KGuFVHXCQ4ex6unj081-f6Sehlr2F9X2BZ8t57WqPRWWpqacNPIwDDMWREgx3OtnVQ,Lancéman3,1297,1558979483000,44
4319,nvnj06FNJ5-20qNpbdIEffxd4DogTKWTSkYFGrlo-fMMgSU,wR_lh1KDYOTElR1L9HcoxGF-uBx6atY_nUSKE_twcHGPH3M,LwUUDelVKdJq01PI6BSD6GU1dvb229Hxn761ds3ubL_cMCwOYp-v1is4XqzYdTEZUB7dfb209kAQuA,matty big plays ,2095,1556941246000,75
4320,5TxWk4sJupG7gWmxAzubYwCenb8hS40glJ4HJcPlABsNitU,8_3DfiJndTJJSh0uIo9us6KAxyKc4VrbqcdQv-30-yuJbQ,DDCTHsRF_PhFvhAZUk6l-sauJ4nsF4Et7C1GcigX7ThOpgYW4kOyeXfTKkbgE-40nYgAQhG6tnIbrQ,BreezyTooEZ,775,1557360795000,69
4321,2bisH8qGMFHAUxEXUq7WVi4jWMPYnHmEkUasm90xNC0Deps,sMoQzUjqpwRK-Ne8ouYCCZ7t8wQdoylKKHji1UAfDSU4YkE,PUxiGhk7F-5oJINwWMPTz3GMxWKy__Bpop-0o1_QPg5_ODOnO8qE2O8V0SU_s51Htc2PM0J7QfbZ2A,GAME BLUE,553,1558648458000,62
4322,3qH0aTPChXMFuu4ogcU4lW9oVNwOT2HApKVp5Shkwh0HjWQ,el1Jw09LOkyVrMSzpN1uCTW1qqDSt-XvkG_Bp9rZ8PxiD-U,Q8d_03M3UKQLGj1hZIf5n1q0a_dn9e_H3DH-rMzHpb6BBhdMi9NdaKX9Ed4benLBbNdmfukLRr6cgQ,Tuniesweg,3507,1554854449000,98
4323,tBc4l4Y3CPj1JAUfnVYHzeO-g-bXT4gN10Y8SI1fvFN9vPI,d9idZUenkij9q_tXJiwEQs94amGPZ3NXtsGqJg1ynJuZ4Q,a74vxBxMCILRADzNFzoSb61FgDvLEzF4A9Rb1eivcDN2AXh9mduKBpCTVqupdM2EEBKWf-PyjB52HA,Mystica,7,1558916695000,82
4324,T-NOLF_x6CAEjX5ZY7IhCvR692gZrfyUwQBYcdi5rP2skuI,D9wU-tKnMTlXkPuKvOxPWUXVm-cQKlxjAReTytIDcOIriw,Vn6oqZohN6f9e0T0V6RwkrmoAteu_jZEV42TRO_wRE9rO4iHC_qqYh3i6pjmLvmded6kbfeiyrPRjA,HairTie,3162,1558140951000,58
4325,AW28-_BTLFF9RhD8CR3yV9w6nDCPCK4DtymhySz4pmElYAo,W3Wo8rMnyuaPktIur5OP7WYb8F-IbfFT1FGrjh7r_oNcc6I,NTMhlTAnWvTo_sZDiDGnHGBUwaEtxlmoFL_SmlCj3eI9VbkGmKZbJL-jGFeGURO_6MOmd1C02tvqPQ,Rikachan5,3022,1558948935000,161
4326,j7E6qNszK0BdR8DyUGoaltsRGpP_Bxijo0UCv_EQ1olJie8,WWWnInlckStO5ezkgdG6aXKZRsxS2cvw662yaqL8T54YBDA,nFZ4ARtJKjrSpazFTWE6sx374ePpXE9NOw6wtZIFhvvN4i-aoF8yVRmH_9CjC-kZosGpPvhMMzjLhw,Top Lane Thresh,4089,1558940868000,136
4327,kdaLI_crjBL555nFzHqR5Zsb1Gycntv_9p_Onv1V5YRwzV4,f8DGO7Byw-sEVusFPXuw2Ab-FdBXcH96y8iVkoS0JrzFoYM,_jcusMwGyGfMD1kGc2cHKRnZ299vM63ba39VcMMeiM8y3XTiInFhO5Kuh313PJZ1_1fxYx8Jc1YuZA,Castelum,3478,1558935794000,172
4328,yr4WICUXDh_kMq9F0_VaAdEJpPuQ0L_lbZpFX28lc2SkSps,ZrNcQF92VC0yEcipcrro71YHYToKgakkH2JsM5V2ar4gkw,Gi0tmvbWChp0GZ62GcZ72BdxRx0YtYflBHoy58xwoZoZTK-SHiQpzqR4a1kKNi7GNCVUyOpqMsdMGw,UndyingWill,1628,1553216117000,49
4329,bUGVJ5CG--1fAXeXeHBMMjvYJnwVydwPmLDHB3KDJWIoFMY,-DN410favM93lkfSoU1pNaWM1OHBDgoBlzZ0JLsjcoMFIQ,wmjL7-xPfSMpVeu_eEzNKPAZeAFqTeRYkf_kK6Ii2Sf8VAVs7PEOwLooZJbRhjljqC9hmiiBNbzYeg,Manga,3717,1558942737000,157
4330,1Rmi96mrTJkj8-A75V9W3j2rRGQr5eDVI69jdGfh517gmG0,05T4rBcPLpLp82h_OxkvD0zihyhD82YP6ndikhgZr4BI3w,_DMuN_0cECIIduGraFYVmrh6OwWPGXxjuvtgBIft2quagQ8hUazofB-e7h2N_4IMs9RJaSh0ly88dg,LordCow,665,1558975111000,90
4331,UITbmTyqMB6g2P1Zf9tvMQQDT7KYxiSrhfTldVf2J3BgQK2y,nCoyy8KYNMvOiny4Z3E6Tl6nySKpJYEXPT4DZcaIHlpKgqERAdP5u4Lj,ZWAvpk5ePOumaciqvtJQScuQrQd-pWuEWhxmvpC1IyA_LcQz7TGX67XlXtkKx7uXIjj636vjKfcm7g,Diabeeteez,4022,1558945114000,39
4332,xeBE158Qj349pkta15MCsnmmkoaHrh9AovGUWmKJHNvRom7M,ODNa5xC0Q_9mOrTHsxzcA3n-X_Rwhs9shSBh2qIij0xzTgPvoJVwa70I,iS_cDN1pRGt1PN7sx02WLcwqfwsIXs1_wHlyoTmBB0zh8QrwHWB5UTJnNieihXk6_8_g1ewKNw7fpQ,FoxyRoxyXoxo,4057,1558782813000,72
4333,d5X4yy_hJeQHdA7ZqY3tT24hcRZFl8YpGW8Ti6O0b6belSo,vD6FVteDsTVAF8mDCddUwRhcNxCBrJcfSKB1gwDEgwoPLns,Cv5qLFR_GKK_wO4vwe_qiCryjCml0tO1fb-D9ZFH98VYZW-lShvwYc0sV8ZiGuhO2lb3zmk1NU5CCw,imthebestbruh,603,1558326711000,73
4334,IzbqCsjGt1VzczttUScjYwknThzNLv0ahqHTGkhQsvefJnI,uw2gSjMwQRBSqHOe1bmqpfMv-7c8zbztMniVJj9glb4h3Oo,AOYCwapATS-EkTtTJuzKE8Ivpkf1NCFaffJzlFebjIyGVpHQUsFfykZ2Leg79PkQztAuDpuvVkxmOA,ikespinhills,3478,1558925785000,133
4335,q8SrNPjg2ZuzTlh1-Yj8k8fWBbmoXOtakia5g633ZJbHVWc,LkU5csU1zrf6MHXKUkTt64Cb5GN1nnH6N0UUz4F_WU3Xmq8,Y8FEskoypi51a5W1isOrJEfVK33WUazHf5qRqeWGPJgHR9e3lbacIWkiUFfwbO3tbTel1mgQZOyGnQ,Explosive xD,3521,1553647524000,49
4336,GjOMmQRYikv5IGL9i2XPRGipwoNGZIT6m658THHXLDDYCJY,p_4m3TYmvFohmTrVjqGmoitpjnqFEgEWpHWQB_mtB2qJbikuceDWtZ95,4Wa_UOtLZFxraR70-zZavOD8ytyhwLF0CSdTAbSMziTzC8oNbQ5frHr_R81MjeJDhdf7G_uF4HQ6MQ,Arcavo,4089,1557036989000,141
4337,e-hqoj58n3uVzj_ObiI5CHqG_8nh8VNmE9cmpyNQ4t7h7C8,TYhCcyPMnNHv1Yxaf_ZpZR4XW7mKnLtmB_R2M41Hn3WFkQ,SpXsfBM72APwJIzkoM5TjEz7OhmphIwzKYQF_q48KNZWgNgoMDCPYrGeKfcbNdG4LiF2ZPr4F0OciA,BuddhasRightNut,1301,1558955236000,93
4338,2wXZwjcJlU1zFZyVH0xOqyEnyHZo1IFhafsk2raVU8ViIQE,aRCx_1YYMi6pa63YElC3drMtnqQpU2X4YvX-sUDC-XWHUmw,KLDo_p8dxt8G4H85NxCg9yHBAnC2wPGfcnoRK1qOq0qZt1HmGfEhlT02YYRSjbVeUvUXhmVtaG3Bcw,99namfiel,4057,1558390829000,62
4339,5fxfg5uRgkWzNaOmVkK4vB5B5WmLjXMYRqzpDqm7qAOShzo,9OYOtT0RGirU2247Prpnene7iweLskmUXkL1piibOtoggI0,2ljqeMTIn_VxOZG8OGbBW9uKng4v8M843CIwzvEuk433Wz9xZ56DMOZ7qzF2i9Gr8HfKPemvvvXPFw,StraNDeD267,749,1558821370000,48
